lead_id,company_name,business_type,category_bucket,niche,city,state,zip,phone,address,website,source_url,source_lines,business_verified,claim_status,accepts_requests,last_verified,tags,verification_notes,outreach_fit,notes
VV-0330,City of Hope - Phoenix,Health Care / Cancer treatment center,Health Care,Cancer treatment center,Goodyear,AZ,85338,(623) 207-3000,"14200 W. Celebrate Life Way, Goodyear, AZ 85338-3005",cancercenter.com,https://business.phoenixchamber.com/list/ql/health-care-11,L472-L478,false,unclaimed,true,2026-05-19,Cancer treatment center|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L472-L478.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0331,College Medical Center Phoenix,Health Care / Medical center,Health Care,Medical center,Phoenix,AZ,85006,(602) 251-8535,"1800 E. Van Buren St., Phoenix, AZ 85006",,https://business.phoenixchamber.com/list/ql/health-care-11,L480-L484,false,unclaimed,true,2026-05-19,Medical center|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L480-L484.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0332,Delta Dental of Arizona,Health Care / Dental insurance / health plan,Health Care,Dental insurance / health plan,Scottsdale,AZ,85254,(602) 938-3131,"14850 N. Scottsdale Rd. Suite 400, Scottsdale, AZ 85254",deltadentalaz.com,https://business.phoenixchamber.com/list/ql/health-care-11,L503-L509,false,unclaimed,true,2026-05-19,Dental insurance / health plan|Health Care|Healthcare / plan|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L503-L509.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / plan,
VV-0333,Dental Depot Orthodontics,Health Care / Dental / orthodontics,Health Care,Dental / orthodontics,Phoenix,AZ,85053,(602) 845-8653,"3750 W. Greenway Rd., Phoenix, AZ 85053",,https://business.phoenixchamber.com/list/ql/health-care-11,L511-L515,false,unclaimed,true,2026-05-19,Dental / orthodontics|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L511-L515.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0334,Desert Vista Eye Specialists-Phoenix,Health Care / Eye care / optometry,Health Care,Eye care / optometry,Phoenix,AZ,85016,(602) 840-3501,"2222 E. Camelback Rd. Suite 250, Phoenix, AZ 85016",,https://business.phoenixchamber.com/list/ql/health-care-11,L517-L522,false,unclaimed,true,2026-05-19,Eye care / optometry|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L517-L522.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0335,Desert Vista Eye Specialists-Scottsdale,Health Care / Eye care / optometry,Health Care,Eye care / optometry,Scottsdale,AZ,85260,(480) 483-0711,"8404 E. Shea Blvd. Suite 105, Scottsdale, AZ 85260",,https://business.phoenixchamber.com/list/ql/health-care-11,L524-L529,false,unclaimed,true,2026-05-19,Eye care / optometry|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L524-L529.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0336,Devoted Guardians Home Care & Homehealth,Health Care / Home care / home health,Health Care,Home care / home health,Tempe,AZ,85284,(480) 999-3012,"1705 W. Ruby Drive #107, Tempe, AZ 85284",,https://business.phoenixchamber.com/list/ql/health-care-11,L531-L535,false,unclaimed,true,2026-05-19,Home care / home health|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L531-L535.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0337,Envy Hospice,Health Care / Hospice care,Health Care,Hospice care,Phoenix,AZ,85020,(480) 335-4040,"1825 E Northern Ave Ste 271, Phoenix, AZ 85020",,https://business.phoenixchamber.com/list/ql/health-care-11,L544-L549,false,unclaimed,true,2026-05-19,Hospice care|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L544-L549.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0338,General Dentistry 4 Kids,Health Care / Pediatric dentistry,Health Care,Pediatric dentistry,Phoenix,AZ,85032,(602) 996-6065,"3202 E. Greenway Rd. Ste #1287, Phoenix, AZ 85032",,https://business.phoenixchamber.com/list/ql/health-care-11,L564-L569,false,unclaimed,true,2026-05-19,Pediatric dentistry|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L564-L569.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0339,Gilmore Dental Care,Health Care / Dental care,Health Care,Dental care,Phoenix,AZ,85085,(480) 847-1522,"3075 W. Deer Valley Rd. Ste 1, Phoenix, AZ 85085",,https://business.phoenixchamber.com/list/ql/health-care-11,L571-L575,false,unclaimed,true,2026-05-19,Dental care|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L571-L575.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0340,Gracie Jiu-Jitsu Phoenix,Health Care / Fitness / wellness training,Health Care,Fitness / wellness training,Phoenix,AZ,85024,(480) 339-9019,"13637 N Tatum Blvd Suite 18, Phoenix, AZ 85024",,https://business.phoenixchamber.com/list/ql/health-care-11,L577-L582,false,unclaimed,true,2026-05-19,Fitness / wellness training|Health Care|Fitness / wellness|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L577-L582.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Fitness / wellness,
VV-0341,Guiding Road Recovery Center,Health Care / Recovery center,Health Care,Recovery center,Phoenix,AZ,85020,(480) 588-2328,"11402 N Cave Creek Rd, Phoenix, AZ 85020",,https://business.phoenixchamber.com/list/ql/health-care-11,L584-L589,false,unclaimed,true,2026-05-19,Recovery center|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L584-L589.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0342,Haven Behavioral Hospital of Phoenix,Health Care / Behavioral health hospital,Health Care,Behavioral health hospital,Phoenix,AZ,85007,(623) 236-2000,"1201 S. 7th Ave. Suite 200, Phoenix, AZ 85007",,https://business.phoenixchamber.com/list/ql/health-care-11,L591-L595,false,unclaimed,true,2026-05-19,Behavioral health hospital|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L591-L595.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0343,Helpany,Health Care / Health technology / aging support,Health Care,Health technology / aging support,Phoenix,AZ,85014,(888) 987-3461,"5227 N 7th St Suite 18019, Phoenix, AZ 85014",,https://business.phoenixchamber.com/list/ql/health-care-11,L597-L602,false,unclaimed,true,2026-05-19,Health technology / aging support|Health Care|Healthcare / technology|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L597-L602.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / technology,
VV-0344,Hi-Fi Dental,Health Care / Dental care,Health Care,Dental care,Phoenix,AZ,85014,(602) 242-5445,"1222 E Missouri Ave Suite 201, Phoenix, AZ 85014",,https://business.phoenixchamber.com/list/ql/health-care-11,L604-L609,false,unclaimed,true,2026-05-19,Dental care|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L604-L609.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0345,HonorHealth - Utopia,Health Care / Medical clinic,Health Care,Medical clinic,Phoenix,AZ,85027,(623) 434-6200,"2500 W. Utopia Rd., Ste. 100, Phoenix, AZ 85027",,https://business.phoenixchamber.com/list/ql/health-care-11,L631-L635,false,unclaimed,true,2026-05-19,Medical clinic|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L631-L635.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0346,HonorHealth John C. Lincoln Medical Center,Health Care / Medical center,Health Care,Medical center,Phoenix,AZ,85020,(623) 434-6200 Ext.301276,"250 E. Dunlap Ave., Phoenix, AZ 85020",,https://business.phoenixchamber.com/list/ql/health-care-11,L637-L642,false,unclaimed,true,2026-05-19,Medical center|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L637-L642.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0347,Hospice of the Valley,Health Care / Hospice care,Health Care,Hospice care,Phoenix,AZ,85014,(602) 530-6900,"1510 E. Flower St., Phoenix, AZ 85014",hov.org,https://business.phoenixchamber.com/list/ql/health-care-11,L644-L649,false,unclaimed,true,2026-05-19,Hospice care|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L644-L649.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
VV-0348,House of Miracles,Health Care / Health / recovery services,Health Care,Health / recovery services,Phoenix,AZ,85004,(602) 488-8880,"515 E. Grant St. Suite 150, Phoenix, AZ 85004",,https://business.phoenixchamber.com/list/ql/health-care-11,L651-L656,false,unclaimed,true,2026-05-19,Health / recovery services|Health Care|Healthcare / local provider|Public directory record,Imported from Valley Verified public lead build v4.|Public source status: PUBLIC DIRECTORY VERIFIED.|Source lines: L651-L656.|Source policy: public directory/company listing only; no synthetic contacts or guessed emails.,Healthcare / local provider,
